ID,DATA_CLS,TRDAR_CLSF,TRDAR_CD,CRTR_YR,CRTR_YR_QTR,TRDAR_NM,ADSTRD_NM,ADSTRD_CD,CRMPRVEN_IDEX,LND_UTILIIZA_IDEX,TRDAR_IDEX,PUL_IDEX,RSRNCE_TRDAR_IDEX
21104480,상권,골목상권,2110448.0,2024,1,상신초등학교입구,신사제2동,11380632,우수,보통,우수,양호,양호
21104490,상권,골목상권,2110449.0,2024,1,증산역 3번,증산동,11380640,우수,미흡,우수,미흡,미흡
21104500,상권,골목상권,2110450.0,2024,1,시립서북병원,구산동,11380560,우수,미흡,우수,보통,미흡
21104510,상권,골목상권,2110451.0,2024,1,증산역 4번,증산동,11380640,우수,보통,우수,양호,양호
21104520,상권,골목상권,2110452.0,2024,1,새절역 3번,신사제2동,11380632,우수,양호,우수,보통,양호
21104530,상권,골목상권,2110453.0,2024,1,신사1동주민센터,신사제1동,11380631,우수,미흡,우수,미흡,미흡
21104540,상권,골목상권,2110454.0,2024,1,선정중학교,갈현제2동,11380552,우수,양호,우수,양호,양호
21104550,상권,골목상권,2110455.0,2024,1,역촌노인복지관,역촌동,11380625,우수,미흡,우수,미흡,미흡
21104560,상권,골목상권,2110456.0,2024,1,구산보건지소,구산동,11380560,양호,미흡,우수,보통,보통
21104570,상권,골목상권,2110457.0,2024,1,예일여고,구산동,11380560,우수,미흡,우수,보통,보통
21104580,상권,골목상권,2110458.0,2024,1,선일여고,갈현제2동,11380552,우수,미흡,우수,주의,주의
21104590,상권,골목상권,2110459.0,2024,1,응암역 2번,역촌동,11380625,우수,미흡,우수,미흡,미흡
21104600,상권,골목상권,2110460.0,2024,1,구산역 4번,갈현제2동,11380552,미흡,미흡,우수,미흡,미흡
21104610,상권,골목상권,2110461.0,2024,1,새절역 2번,응암제3동,11380600,양호,미흡,우수,미흡,미흡
21104620,상권,골목상권,2110462.0,2024,1,갈현건영아파트,갈현제1동,11380551,양호,양호,우수,보통,양호
21104630,상권,골목상권,2110463.0,2024,1,응암3동주민센터,응암제3동,11380600,우수,보통,우수,미흡,미흡
21104640,상권,골목상권,2110464.0,2024,1,연신내역 5번,갈현제2동,11380552,양호,양호,우수,보통,양호
21104650,상권,골목상권,2110465.0,2024,1,연신내역 7번,갈현제1동,11380551,양호,양호,우수,양호,양호
21104660,상권,골목상권,2110466.0,2024,1,구산역 2번,역촌동,11380625,우수,보통,미흡,주의,주의
21104670,상권,골목상권,2110467.0,2024,1,은평요양병원,갈현제1동,11380551,우수,양호,우수,양호,양호
21104680,상권,골목상권,2110468.0,2024,1,응암역 3번,역촌동,11380625,우수,보통,우수,양호,양호
21104690,상권,골목상권,2110469.0,2024,1,응암정보도서관,응암제3동,11380600,우수,양호,우수,미흡,보통
21104700,상권,골목상권,2110470.0,2024,1,신진과학기술고등학교,응암제1동,11380580,우수,미흡,우수,양호,보통
21104710,상권,골목상권,2110471.0,2024,1,응암동우체국,응암제3동,11380600,우수,보통,우수,미흡,미흡
21104720,상권,골목상권,2110472.0,2024,1,연신내역 4번,대조동,11380570,우수,미흡,우수,보통,미흡
21104730,상권,골목상권,2110473.0,2024,1,구산역 1번,대조동,11380570,양호,보통,우수,미흡,미흡
21104740,상권,골목상권,2110474.0,2024,1,세명컴퓨터고등학교,불광제2동,11380530,우수,미흡,우수,보통,미흡
21104750,상권,골목상권,2110475.0,2024,1,백련산해모로아파트,응암제1동,11380580,양호,미흡,우수,미흡,미흡
21104760,상권,골목상권,2110476.0,2024,1,역촌역 2번,대조동,11380570,우수,주의,양호,미흡,주의
21104770,상권,골목상권,2110477.0,2024,1,은평세무서,녹번동,11380510,우수,우수,우수,양호,양호
21104780,상권,골목상권,2110478.0,2024,1,응암1동주민센터,응암제1동,11380580,미흡,보통,우수,주의,주의
21104790,상권,골목상권,2110479.0,2024,1,연신내역 2번,불광제2동,11380530,우수,보통,우수,미흡,미흡
21104800,상권,골목상권,2110480.0,2024,1,연신내역 3번,불광제2동,11380530,보통,양호,우수,양호,양호
21104810,상권,골목상권,2110481.0,2024,1,불광역 7번,대조동,11380570,주의,양호,우수,보통,양호
21104820,상권,골목상권,2110482.0,2024,1,연신초등학교,불광제2동,11380530,우수,미흡,우수,양호,보통
21104830,상권,골목상권,2110483.0,2024,1,연천초등학교,불광제2동,11380530,우수,미흡,우수,양호,보통
21104840,상권,골목상권,2110484.0,2024,1,역촌역 3번,녹번동,11380510,우수,주의,우수,미흡,미흡
21104850,상권,골목상권,2110485.0,2024,1,연신내우체국,불광제2동,11380530,양호,양호,우수,보통,양호
21104860,상권,골목상권,2110486.0,2024,1,은평구청,녹번동,11380510,양호,미흡,우수,보통,보통
21104870,상권,골목상권,2110487.0,2024,1,불광역 8번,불광제1동,11380520,우수,주의,우수,보통,미흡
21104880,상권,골목상권,2110488.0,2024,1,우리은행응암동지점,응암제1동,11380580,우수,주의,미흡,주의,주의
21104890,상권,골목상권,2110489.0,2024,1,불광역 3번,녹번동,11380510,우수,미흡,양호,미흡,주의
21104900,상권,골목상권,2110490.0,2024,1,녹번동근린공원,녹번동,11380510,우수,양호,우수,보통,양호
21104910,상권,골목상권,2110491.0,2024,1,불광중학교,불광제2동,11380530,양호,미흡,우수,미흡,미흡
21104920,상권,골목상권,2110492.0,2024,1,하나고등학교,진관동,11380690,우수,양호,양호,양호,보통
21104930,상권,골목상권,2110493.0,2024,1,북가좌초등학교,북가좌제1동,11410710,우수,보통,우수,양호,양호
21104940,상권,골목상권,2110494.0,2024,1,증산3교남측,북가좌제1동,11410710,우수,주의,우수,미흡,미흡
21104950,상권,골목상권,2110495.0,2024,1,북가좌2동주민센터,북가좌제2동,11410720,양호,양호,우수,보통,양호
21104960,상권,골목상권,2110496.0,2024,1,모래내우체국,북가좌제2동,11410720,우수,미흡,우수,미흡,미흡
21104970,상권,골목상권,2110497.0,2024,1,가좌역 3번,남가좌제1동,11410690,우수,미흡,우수,미흡,미흡
21104980,상권,골목상권,2110498.0,2024,1,증산역 1번,북가좌제2동,11410720,우수,미흡,양호,미흡,미흡
21104990,상권,골목상권,2110499.0,2024,1,연가초등학교,북가좌제2동,11410720,우수,미흡,우수,미흡,미흡
21105000,상권,골목상권,2110500.0,2024,1,남가좌동현대아파트,남가좌제2동,11410700,우수,양호,우수,양호,양호
21105010,상권,골목상권,2110501.0,2024,1,연희어린이공원,연희동,11410615,양호,보통,우수,미흡,보통
21105020,상권,골목상권,2110502.0,2024,1,남가좌파출소,남가좌제2동,11410700,우수,보통,우수,양호,양호
21105030,상권,골목상권,2110503.0,2024,1,명지대학교교회,남가좌제2동,11410700,우수,미흡,보통,미흡,주의
21105040,상권,골목상권,2110504.0,2024,1,명지전문대,홍은제2동,11410685,미흡,보통,우수,보통,양호
21105050,상권,골목상권,2110505.0,2024,1,홍남교남측,연희동,11410615,미흡,주의,우수,미흡,주의
21105060,상권,골목상권,2110506.0,2024,1,연희임광아파트,연희동,11410615,우수,양호,우수,양호,양호
21105070,상권,골목상권,2110507.0,2024,1,명지대학교,홍은제2동,11410685,우수,보통,우수,양호,양호
21105080,상권,골목상권,2110508.0,2024,1,서연중학교,연희동,11410615,우수,주의,양호,미흡,미흡
21105090,상권,골목상권,2110509.0,2024,1,연희대우아파트앞,신촌동,11410585,우수,미흡,우수,미흡,미흡
21105100,상권,골목상권,2110510.0,2024,1,홍연시장,연희동,11410615,우수,미흡,우수,미흡,미흡
21105110,상권,골목상권,2110511.0,2024,1,연희초등학교,연희동,11410615,우수,보통,우수,보통,보통
21105120,상권,골목상권,2110512.0,2024,1,연희지하차도,연희동,11410615,양호,미흡,우수,미흡,미흡
21105130,상권,골목상권,2110513.0,2024,1,연희파출소,연희동,11410615,우수,양호,우수,미흡,양호
21105140,상권,골목상권,2110514.0,2024,1,서대문우체국,신촌동,11410585,우수,양호,우수,보통,보통
21105150,상권,골목상권,2110515.0,2024,1,홍은중학교,홍은제2동,11410685,우수,양호,우수,미흡,양호
21105160,상권,골목상권,2110516.0,2024,1,정원여중,홍은제2동,11410685,우수,미흡,우수,보통,미흡
21105170,상권,골목상권,2110517.0,2024,1,서대문소방서,연희동,11410615,양호,양호,우수,양호,양호
21105180,상권,골목상권,2110518.0,2024,1,서대문구청,연희동,11410615,우수,주의,우수,미흡,미흡
21105190,상권,골목상권,2110519.0,2024,1,서대문구보건소별관,홍제제1동,11410620,우수,양호,우수,양호,양호
21105200,상권,골목상권,2110520.0,2024,1,경의중앙 신촌역,신촌동,11410585,우수,양호,우수,양호,양호
21105210,상권,골목상권,2110521.0,2024,1,홍제역 4번,홍제제1동,11410620,우수,보통,우수,보통,보통
21105220,상권,골목상권,2110522.0,2024,1,홍제역 3번,홍제제1동,11410620,우수,양호,우수,보통,양호
21105230,상권,골목상권,2110523.0,2024,1,홍제성원아파트,홍제제1동,11410620,양호,미흡,우수,미흡,미흡
21105240,상권,골목상권,2110524.0,2024,1,연희세브란스병원,신촌동,11410585,양호,주의,우수,미흡,미흡
21105250,상권,골목상권,2110525.0,2024,1,홍은종합사회복지관,홍은제1동,11410660,우수,미흡,우수,보통,미흡
21105260,상권,골목상권,2110526.0,2024,1,봉원사,신촌동,11410585,우수,보통,우수,양호,보통
21105270,상권,골목상권,2110527.0,2024,1,홍제역 2번,홍제제3동,11410640,우수,미흡,우수,미흡,미흡
21105280,상권,골목상권,2110528.0,2024,1,서울여자간호대학교,홍제제3동,11410640,우수,미흡,우수,미흡,미흡
21105290,상권,골목상권,2110529.0,2024,1,홍제3동주민센터,홍제제3동,11410640,양호,미흡,우수,양호,미흡
21105300,상권,골목상권,2110530.0,2024,1,아현역 1번,북아현동,11410555,우수,미흡,우수,미흡,미흡
21105310,상권,골목상권,2110531.0,2024,1,홍지문,부암동,11110550,우수,보통,우수,양호,양호
21105320,상권,골목상권,2110532.0,2024,1,아현역 2번,북아현동,11410555,우수,양호,우수,양호,양호
21105330,상권,골목상권,2110533.0,2024,1,충정로역 7번,북아현동,11410555,양호,양호,우수,미흡,미흡
21105340,상권,골목상권,2110534.0,2024,1,경기대학교,충현동,11410565,우수,미흡,우수,미흡,미흡
21105350,상권,골목상권,2110535.0,2024,1,영천시장입구,천연동,11410520,우수,보통,우수,양호,양호
21105360,상권,골목상권,2110536.0,2024,1,돈의문센트레빌아파트입구,천연동,11410520,양호,미흡,우수,미흡,미흡
21105370,상권,골목상권,2110537.0,2024,1,충정로현대아파트,충현동,11410565,양호,미흡,우수,미흡,미흡
21105380,상권,골목상권,2110538.0,2024,1,충정로역 3번,충현동,11410565,우수,미흡,우수,미흡,미흡
21105390,상권,골목상권,2110539.0,2024,1,미근동,충현동,11410565,양호,보통,우수,양호,양호
21105400,상권,골목상권,2110540.0,2024,1,망원나들목체육관,망원제1동,11440690,우수,양호,우수,우수,양호
21105410,상권,골목상권,2110541.0,2024,1,동교초등학교,망원제2동,11440700,우수,주의,우수,보통,주의
21105420,상권,골목상권,2110542.0,2024,1,마포구청역 7번,망원제2동,11440700,우수,양호,우수,보통,양호
21105430,상권,골목상권,2110543.0,2024,1,중암중학교,성산제2동,11440730,보통,미흡,우수,주의,주의
21105440,상권,골목상권,2110544.0,2024,1,망리단길,망원제1동,11440690,양호,양호,우수,보통,양호
21105450,상권,골목상권,2110545.0,2024,1,마포구청역 1번,성산제2동,11440730,보통,양호,우수,양호,양호
21105460,상권,골목상권,2110546.0,2024,1,양화대교북단,합정동,11440680,우수,보통,우수,주의,미흡
21105470,상권,골목상권,2110547.0,2024,1,KB국민은행 망원동지점,망원제2동,11440700,미흡,보통,우수,보통,양호
21105480,상권,골목상권,2110548.0,2024,1,마포구청역 4번,성산제1동,11440720,우수,미흡,우수,미흡,미흡
21105490,상권,골목상권,2110549.0,2024,1,새터산,성산제2동,11440730,양호,양호,우수,보통,보통
21105500,상권,골목상권,2110550.0,2024,1,합정역 8번,합정동,11440680,우수,미흡,우수,미흡,미흡
21105510,상권,골목상권,2110551.0,2024,1,성서초등학교,성산제1동,11440720,우수,보통,우수,양호,양호
21105520,상권,골목상권,2110552.0,2024,1,성미산체육관,성산제1동,11440720,우수,주의,우수,미흡,주의
21105530,상권,골목상권,2110553.0,2024,1,가좌역 2번,성산제2동,11440730,우수,양호,우수,주의,미흡
21105540,상권,골목상권,2110554.0,2024,1,망원역 1번,서교동,11440660,우수,주의,우수,미흡,주의
21105550,상권,골목상권,2110555.0,2024,1,홍익지구대,서교동,11440660,우수,양호,우수,우수,양호
21105560,상권,골목상권,2110556.0,2024,1,절두산순교성지,합정동,11440680,우수,보통,우수,보통,보통
21105570,상권,골목상권,2110557.0,2024,1,홍대부속여중고앞,서교동,11440660,우수,미흡,우수,보통,미흡
21105580,상권,골목상권,2110558.0,2024,1,경성고등학교,성산제1동,11440720,주의,미흡,우수,미흡,미흡
21105590,상권,골목상권,2110559.0,2024,1,성산중학교,합정동,11440680,양호,양호,우수,양호,양호
21105600,상권,골목상권,2110560.0,2024,1,마포FM,연남동,11440710,우수,양호,우수,보통,양호
21105610,상권,골목상권,2110561.0,2024,1,상수역 4번,서강동,11440655,우수,양호,우수,양호,양호
21105620,상권,골목상권,2110562.0,2024,1,연트럴파크(연남동주민센터),연남동,11440710,우수,미흡,우수,양호,보통
21105630,상권,골목상권,2110563.0,2024,1,상수역 3번,서강동,11440655,양호,미흡,우수,주의,미흡
21105640,상권,골목상권,2110564.0,2024,1,홍대입구역 3번,서교동,11440660,우수,주의,우수,주의,주의
21105650,상권,골목상권,2110565.0,2024,1,홍익대,서강동,11440655,우수,양호,우수,보통,양호
21105660,상권,골목상권,2110566.0,2024,1,경의선책거리,서교동,11440660,우수,미흡,우수,미흡,미흡
21105670,상권,골목상권,2110567.0,2024,1,광흥창역 6번,서강동,11440655,우수,주의,우수,주의,주의
21105680,상권,골목상권,2110568.0,2024,1,광흥창역 1번,서강동,11440655,우수,보통,우수,보통,보통
21105690,상권,골목상권,2110569.0,2024,1,홍대땡땡거리,서교동,11440660,우수,양호,우수,양호,양호
21105700,상권,골목상권,2110570.0,2024,1,KB국민은행 서강지점,신수동,11440630,우수,미흡,우수,양호,미흡
21105710,상권,골목상권,2110571.0,2024,1,신수동주민센터,신수동,11440630,양호,양호,우수,보통,양호
21105720,상권,골목상권,2110572.0,2024,1,서강대역 1번,신수동,11440630,우수,주의,우수,미흡,미흡
21105730,상권,골목상권,2110573.0,2024,1,신촌역 6번,대흥동,11440600,우수,보통,우수,양호,보통
21105740,상권,골목상권,2110574.0,2024,1,서강대학교,대흥동,11440600,양호,미흡,우수,우수,양호
21105750,상권,골목상권,2110575.0,2024,1,대흥동주민센터,대흥동,11440600,우수,보통,우수,미흡,미흡
21105760,상권,골목상권,2110576.0,2024,1,대흥역 3번,대흥동,11440600,양호,미흡,우수,보통,미흡
21105770,상권,골목상권,2110577.0,2024,1,용강동주민센터,용강동,11440590,우수,양호,우수,양호,양호
21105780,상권,골목상권,2110578.0,2024,1,대흥역 2번,염리동,11440610,양호,미흡,우수,미흡,미흡
21105790,상권,골목상권,2110579.0,2024,1,마포역 4번,도화동,11440585,우수,미흡,우수,미흡,미흡
21105800,상권,골목상권,2110580.0,2024,1,양원초등학교,대흥동,11440600,우수,양호,우수,미흡,보통
21105810,상권,골목상권,2110581.0,2024,1,염리초등학교,염리동,11440610,우수,미흡,우수,주의,주의
21105820,상권,골목상권,2110582.0,2024,1,이대역 5번,염리동,11440610,우수,미흡,우수,보통,미흡
21105830,상권,골목상권,2110583.0,2024,1,공덕래미안3차아파트,아현동,11440555,우수,미흡,양호,미흡,미흡
21105840,상권,골목상권,2110584.0,2024,1,아현역 4번,아현동,11440555,우수,미흡,우수,보통,보통
21105850,상권,골목상권,2110585.0,2024,1,마포경찰서,아현동,11440555,우수,보통,우수,양호,양호
21105860,상권,골목상권,2110586.0,2024,1,서울서부지방법원,공덕동,11440565,우수,보통,우수,보통,양호
21105870,상권,골목상권,2110587.0,2024,1,공덕동주민센터,공덕동,11440565,우수,미흡,우수,미흡,미흡
21105880,상권,골목상권,2110588.0,2024,1,한겨레신문사,공덕동,11440565,우수,보통,우수,미흡,미흡
21105890,상권,골목상권,2110589.0,2024,1,애오개역 3번,공덕동,11440565,우수,보통,우수,양호,양호
21105900,상권,골목상권,2110590.0,2024,1,만리재,공덕동,11440565,우수,미흡,우수,보통,미흡
21105910,상권,골목상권,2110591.0,2024,1,충정로역 6번,중림동,11140680,우수,미흡,우수,양호,보통
21105920,상권,골목상권,2110592.0,2024,1,서울금융고등학교,신월3동,11470580,우수,주의,우수,미흡,주의
21105930,상권,골목상권,2110593.0,2024,1,신월3동주민센터,신월3동,11470580,우수,미흡,우수,양호,미흡
21105940,상권,골목상권,2110594.0,2024,1,신월중학교,신월5동,11470600,우수,양호,우수,양호,양호
21105950,상권,골목상권,2110595.0,2024,1,메디힐병원,신월5동,11470600,우수,미흡,우수,미흡,미흡
21105960,상권,골목상권,2110596.0,2024,1,서서울호수공원,신월3동,11470580,우수,양호,우수,양호,양호
21105970,상권,골목상권,2110597.0,2024,1,신월1동주민센터,신월1동,11470560,우수,보통,우수,우수,양호
21105980,상권,골목상권,2110598.0,2024,1,신월문화체육센터,신월7동,11470611,우수,주의,우수,미흡,미흡
21105990,상권,골목상권,2110599.0,2024,1,신월1파출소,신월1동,11470560,양호,미흡,우수,미흡,미흡
21106000,상권,골목상권,2110600.0,2024,1,신월7동주민센터,신월7동,11470611,양호,미흡,우수,미흡,미흡
21106010,상권,골목상권,2110601.0,2024,1,신월1동우편취급국,신월1동,11470560,우수,미흡,우수,양호,보통
21106020,상권,골목상권,2110602.0,2024,1,신월시영아파트중문,신월7동,11470611,우수,양호,우수,양호,양호
21106030,상권,골목상권,2110603.0,2024,1,지향초등학교,신정3동,11470640,우수,보통,우수,보통,보통
21106040,상권,골목상권,2110604.0,2024,1,신월4동주민센터,신월4동,11470590,미흡,미흡,우수,미흡,미흡
21106050,상권,골목상권,2110605.0,2024,1,목동센트럴아이파크앞,신월6동,11470610,우수,보통,우수,주의,미흡
21106060,상권,골목상권,2110606.0,2024,1,신한은행 신월동지점,신월4동,11470590,우수,미흡,우수,미흡,미흡
21106070,상권,골목상권,2110607.0,2024,1,금빛새마을금고본점,신월2동,11470570,미흡,미흡,우수,주의,주의
21106080,상권,골목상권,2110608.0,2024,1,신월2동주민센터,신월2동,11470570,우수,주의,우수,보통,미흡
21106090,상권,골목상권,2110609.0,2024,1,신정네거리역 2번,신정3동,11470640,우수,우수,우수,우수,우수
21106100,상권,골목상권,2110610.0,2024,1,계남근린공원,신정3동,11470640,우수,보통,우수,보통,보통
21106110,상권,골목상권,2110611.0,2024,1,신정역 1번,신정4동,11470650,우수,미흡,우수,미흡,미흡
21106120,상권,골목상권,2110612.0,2024,1,신정역 5번,신정4동,11470650,양호,보통,우수,양호,양호
21106130,상권,골목상권,2110613.0,2024,1,신정네거리역 4번,신정1동,11470620,우수,보통,우수,보통,보통
21106140,상권,골목상권,2110614.0,2024,1,목동로데오거리,신정4동,11470650,우수,미흡,양호,미흡,미흡
21106150,상권,골목상권,2110615.0,2024,1,신서초등학교,신정1동,11470620,우수,양호,우수,미흡,보통
21106160,상권,골목상권,2110616.0,2024,1,양목초등학교,신정4동,11470650,우수,양호,우수,양호,양호
21106170,상권,골목상권,2110617.0,2024,1,등촌역 4번,목3동,11470530,우수,양호,우수,보통,양호
21106180,상권,골목상권,2110618.0,2024,1,강서고등학교,목4동,11470540,양호,주의,우수,미흡,주의
21106190,상권,골목상권,2110619.0,2024,1,목4동주민센터,목4동,11470540,우수,양호,우수,양호,양호
21106200,상권,골목상권,2110620.0,2024,1,목동보건지소,목4동,11470540,우수,양호,우수,주의,미흡
21106210,상권,골목상권,2110621.0,2024,1,목동역 5번,목1동,11470510,우수,미흡,우수,양호,양호
21106220,상권,골목상권,2110622.0,2024,1,달마을공원,목2동,11470520,우수,미흡,우수,보통,미흡
21106230,상권,골목상권,2110623.0,2024,1,갈산공원,신정7동,11470680,우수,주의,우수,보통,미흡
21106240,상권,골목상권,2110624.0,2024,1,목동문화체육센터,목2동,11470520,우수,양호,우수,우수,양호
21106250,상권,골목상권,2110625.0,2024,1,신정2동주민센터,신정2동,11470630,우수,미흡,우수,양호,보통
21106260,상권,골목상권,2110626.0,2024,1,양화초등학교,목2동,11470520,우수,양호,우수,양호,양호
21106270,상권,골목상권,2110627.0,2024,1,신정롯데캐슬아파트,신정2동,11470630,우수,보통,우수,양호,양호
21106280,상권,골목상권,2110628.0,2024,1,신목동역,목2동,11470520,우수,주의,우수,미흡,미흡
21106290,상권,골목상권,2110629.0,2024,1,송정역 4번,공항동,11500620,양호,양호,우수,양호,양호
21106300,상권,골목상권,2110630.0,2024,1,공항시장역 1번,방화제2동,11500640,우수,양호,우수,보통,양호
21106310,상권,골목상권,2110631.0,2024,1,방화초등학교,방화제2동,11500640,양호,양호,우수,미흡,보통
21106320,상권,골목상권,2110632.0,2024,1,방화역 3번,방화제1동,11500630,우수,보통,우수,우수,양호
21106330,상권,골목상권,2110633.0,2024,1,개화산역 1번,방화제2동,11500640,우수,양호,우수,양호,양호
21106340,상권,골목상권,2110634.0,2024,1,송정역 3번,공항동,11500620,우수,미흡,우수,주의,미흡
21106350,상권,골목상권,2110635.0,2024,1,공항시장역 3번,공항동,11500620,우수,보통,우수,양호,양호
21106360,상권,골목상권,2110636.0,2024,1,방화역 2번,방화제1동,11500630,우수,미흡,우수,미흡,미흡
21106370,상권,골목상권,2110637.0,2024,1,송정역 2번,공항동,11500620,우수,주의,우수,미흡,주의
21106380,상권,골목상권,2110638.0,2024,1,신방화역 2번,방화제1동,11500630,양호,보통,우수,미흡,미흡
21106390,상권,골목상권,2110639.0,2024,1,신방화역 8번,방화제1동,11500630,우수,보통,우수,주의,주의
21106400,상권,골목상권,2110640.0,2024,1,방화역 1번,방화제3동,11500641,양호,양호,우수,양호,양호
21106410,상권,골목상권,2110641.0,2024,1,공항고등학교,방화제1동,11500630,우수,양호,우수,양호,양호
21106420,상권,골목상권,2110642.0,2024,1,정곡초등학교,방화제3동,11500641,우수,양호,우수,양호,양호
21106430,상권,골목상권,2110643.0,2024,1,강서구다솔마을,공항동,11500620,우수,주의,우수,보통,미흡
21106440,상권,골목상권,2110644.0,2024,1,신광명마을,발산제1동,11500611,우수,보통,우수,양호,양호
21106450,상권,골목상권,2110645.0,2024,1,우장산역 4번,발산제1동,11500611,우수,미흡,우수,보통,보통
21106460,상권,골목상권,2110646.0,2024,1,푸른들청소년도서관,화곡제3동,11500560,우수,미흡,우수,미흡,미흡
21106470,상권,골목상권,2110647.0,2024,1,화곡역 5번,화곡제1동,11500540,우수,우수,우수,양호,양호
21106480,상권,골목상권,2110648.0,2024,1,양천향교역 7번,가양제1동,11500603,양호,양호,우수,양호,양호
21106490,상권,골목상권,2110649.0,2024,1,우장산역 1번,우장산동,11500615,우수,미흡,우수,미흡,미흡
21106500,상권,골목상권,2110650.0,2024,1,우장산힐스테이트,우장산동,11500615,우수,주의,양호,양호,주의
21106510,상권,골목상권,2110651.0,2024,1,화원중학교,화곡제1동,11500540,양호,양호,우수,미흡,보통
21106520,상권,골목상권,2110652.0,2024,1,양천향교역 2번,가양제1동,11500603,우수,주의,우수,미흡,주의
21106530,상권,골목상권,2110653.0,2024,1,화곡역 2번,우장산동,11500615,우수,미흡,우수,양호,보통
21106540,상권,골목상권,2110654.0,2024,1,까치산역 4번,화곡제1동,11500540,우수,양호,우수,양호,양호
21106550,상권,골목상권,2110655.0,2024,1,발산역 5번,우장산동,11500615,양호,미흡,우수,미흡,미흡
21106560,상권,골목상권,2110656.0,2024,1,까치산역 3번,화곡제1동,11500540,우수,미흡,우수,주의,미흡
21106570,상권,골목상권,2110657.0,2024,1,양천향교역 5번,등촌제3동,11500535,우수,미흡,우수,미흡,미흡
21106580,상권,골목상권,2110658.0,2024,1,화곡초등학교,화곡본동,11500590,양호,미흡,우수,주의,미흡
21106590,상권,골목상권,2110659.0,2024,1,화곡역 4번,화곡본동,11500590,우수,주의,우수,미흡,미흡
21106600,상권,골목상권,2110660.0,2024,1,등촌3동주민센터,등촌제3동,11500535,우수,양호,우수,우수,양호
21106610,상권,골목상권,2110661.0,2024,1,강서새말어린이공원,화곡제6동,11500591,우수,양호,우수,우수,양호
21106620,상권,골목상권,2110662.0,2024,1,까치산역 1번,화곡제8동,11500593,주의,양호,우수,미흡,보통
21106630,상권,골목상권,2110663.0,2024,1,우장산롯데캐슬아파트앞,화곡제6동,11500591,우수,미흡,우수,미흡,미흡
21106640,상권,골목상권,2110664.0,2024,1,강서구청옆,화곡제6동,11500591,우수,주의,우수,보통,미흡
21106650,상권,골목상권,2110665.0,2024,1,곰달래도서관,화곡제2동,11500550,양호,미흡,우수,미흡,미흡
21106660,상권,골목상권,2110666.0,2024,1,KC대학교,화곡제6동,11500591,우수,양호,미흡,미흡,미흡
21106670,상권,골목상권,2110667.0,2024,1,가양역 10번,등촌제3동,11500535,보통,보통,우수,양호,양호
21106680,상권,골목상권,2110668.0,2024,1,화곡2동주민센터,화곡제2동,11500550,우수,미흡,우수,미흡,미흡
21106690,상권,골목상권,2110669.0,2024,1,화곡보람2차아파트,화곡제6동,11500591,우수,주의,우수,보통,미흡
21106700,상권,골목상권,2110670.0,2024,1,신곡초등학교,화곡제4동,11500570,양호,미흡,우수,보통,보통
21106710,상권,골목상권,2110671.0,2024,1,등촌1동주민센터,등촌제1동,11500520,우수,양호,양호,보통,보통
21106720,상권,골목상권,2110672.0,2024,1,백석중학교,등촌제2동,11500530,우수,주의,우수,주의,주의
21106730,상권,골목상권,2110673.0,2024,1,뜸부기어린이공원,화곡제4동,11500570,우수,보통,우수,보통,보통
21106740,상권,골목상권,2110674.0,2024,1,강서구청가양동별관,가양제3동,11500605,양호,보통,우수,주의,미흡
21106750,상권,골목상권,2110675.0,2024,1,화곡4동주민센터,화곡제4동,11500570,보통,미흡,양호,주의,주의
21106760,상권,골목상권,2110676.0,2024,1,등촌역 7번,등촌제2동,11500530,우수,미흡,우수,보통,보통
21106770,상권,골목상권,2110677.0,2024,1,등촌역 1번,등촌제1동,11500520,우수,주의,우수,주의,주의
21106780,상권,골목상권,2110678.0,2024,1,염창무학아파트,염창동,11500510,우수,보통,우수,보통,보통
21106790,상권,골목상권,2110679.0,2024,1,염창역 2번,염창동,11500510,양호,미흡,우수,미흡,미흡
21106800,상권,골목상권,2110680.0,2024,1,온수역 5번(온수산업단지),수궁동,11530790,우수,미흡,우수,보통,미흡
21106810,상권,골목상권,2110681.0,2024,1,온수역 1번,수궁동,11530790,주의,보통,우수,양호,양호
21106820,상권,골목상권,2110682.0,2024,1,온수역 8번,수궁동,11530790,우수,양호,양호,양호,보통
21106830,상권,골목상권,2110683.0,2024,1,오류고등학교,수궁동,11530790,우수,미흡,우수,양호,양호
21106840,상권,골목상권,2110684.0,2024,1,서울공연예술고등학교,수궁동,11530790,우수,주의,우수,양호,미흡
21106850,상권,골목상권,2110685.0,2024,1,금강수목원아파트,오류제2동,11530780,우수,미흡,우수,미흡,미흡
21106860,상권,골목상권,2110686.0,2024,1,수궁동주민센터,수궁동,11530790,우수,미흡,우수,미흡,미흡
21106870,상권,골목상권,2110687.0,2024,1,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",오류제2동,11530780,우수,미흡,우수,보통,보통
21106880,상권,골목상권,2110688.0,2024,1,오류지구대,오류제1동,11530770,우수,양호,우수,미흡,보통
21106890,상권,골목상권,2110689.0,2024,1,오류동역 3번,오류제1동,11530770,우수,양호,우수,양호,양호
21106900,상권,골목상권,2110690.0,2024,1,오류2동버들시장,오류제2동,11530780,양호,양호,우수,미흡,양호
21106910,상권,골목상권,2110691.0,2024,1,개봉중학교,개봉제1동,11530740,우수,미흡,우수,미흡,미흡
